Year,Event Title,Href
2017,European Youth Cup (L) - Dornbirn (AUT) 2017,https://ifsc.results.info/event/1014/
2017,Asia Sports For All Pumpfest - Singapore (SGP) 2017,https://ifsc.results.info/event/1037/
2017,European Youth Cup (S) - Bologna (ITA) 2017,https://ifsc.results.info/event/1015/
2017,IFSC Climbing Worldcup (B) - Navi Mumbai (IND) 2017,https://ifsc.results.info/event/990/
2017,European Youth Cup (L) - Uster (SUI) 2017,https://ifsc.results.info/event/1016/
2017,Promo Event - Millau Natural Games (B) - (FRA) 2017,https://ifsc.results.info/event/1038/
2017,"European Championship (L,S) - Campitello di Fassa (ITA) 2017",https://ifsc.results.info/event/1008/
2017,Asian Youth Championships - Singapore (SGP) 2017,https://ifsc.results.info/event/1007/
2017,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2017",https://ifsc.results.info/event/991/
2017,"Intl. Youth Event - Petzen Climbing Trophy (L, S, B) - Petzen (AUT) 2017",https://ifsc.results.info/event/1039/
2017,Paraclimbing Master (L) - Imst (AUT) 2017,https://ifsc.results.info/event/1000/
2017,IFSC Climbing Worldcup (L) - Chamonix (FRA) 2017,https://ifsc.results.info/event/1164/
2017,European Youth Cup (B) - L'Argentière (FRA) 2017,https://ifsc.results.info/event/1017/
2017,The World Games 2017 - Wroclaw (POL) 2017,https://ifsc.results.info/event/1028/
2017,Paraclimbing Cup (L) - Briançon (FRA) 2017,https://ifsc.results.info/event/1001/
2017,IFSC Climbing Worldcup (L) - Briançon (FRA) 2017,https://ifsc.results.info/event/1165/
2017,European Youth Cup (B) - Sofia (BUL) 2017,https://ifsc.results.info/event/1018/
2017,European Youth Cup (L) - Mitterdorf (AUT) 2017,https://ifsc.results.info/event/1019/
2017,European Championship (B) - Munich (GER) 2017,https://ifsc.results.info/event/1009/
2017,IFSC Climbing Worldcup (B) - Munich (GER) 2017,https://ifsc.results.info/event/992/
2017,Intl. Event - Rock Junior - Arco (ITA) 2017,https://ifsc.results.info/event/1040/
2017,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2017",https://ifsc.results.info/event/993/
2017,"Intl. Event (L, B) - ROCKMASTER - Arco (ITA) 2017",https://ifsc.results.info/event/1041/
2017,European Youth Cup (S) - Imst (AUT) 2017,https://ifsc.results.info/event/1020/
2017,IFSC Youth World Championships - Innsbruck (AUT) - 2017,https://ifsc.results.info/event/998/
2017,Promotional Event Bouldering Championship - Bangalore (IND) 2017,https://ifsc.results.info/event/1042/
2017,IFSC Youth World Championships Combined - Innsbruck (AUT) - 2017,https://ifsc.results.info/event/999/
2017,European Youth Championships (B) - Slany (CZE) 2017,https://ifsc.results.info/event/1021/
2017,Master Event - Adidas Rockstars (B) - Stuttgart (GER) 2017,https://ifsc.results.info/event/1043/
2017,Asian Continental Championships - Tehran (IRI) 2017,https://ifsc.results.info/event/1004/
2017,Paraclimbing Cup (L) - Edinburgh (GBR) 2017,https://ifsc.results.info/event/1002/
2017,"IFSC Climbing Worldcup (L,S) - Edinburgh (GBR) 2017",https://ifsc.results.info/event/994/
2017,"European Youth Championships (L,S) - Perm (RUS) 2017",https://ifsc.results.info/event/1022/
2017,Promotional Event - 24 heures du mur (L) - Oloron Sainte Marie (FRA) 2017,https://ifsc.results.info/event/1044/
2017,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2017",https://ifsc.results.info/event/995/
2017,Paraclimbing Cup (L) - Sheffield (GBR) 2017,https://ifsc.results.info/event/1003/
2017,"Oceania Continental Championships & Oceania Youth Championships (L,S,B) - Noumea (FRA) 2017",https://ifsc.results.info/event/1026/
2017,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2017",https://ifsc.results.info/event/996/
2017,Asia Cup - Wanxianshan (CHN) 2017,https://ifsc.results.info/event/1005/
2017,PanAmerican Youth Championship Combined - Montreal (CAN) 2017,https://ifsc.results.info/event/1025/
2017,"PanAmerican Youth Championship (L, S, B) - Montreal (CAN) 2017",https://ifsc.results.info/event/1024/
2017,IFSC Climbing Worldcup (L) - Kranj (SLO) 2017,https://ifsc.results.info/event/997/
2017,China Open Qualification - Guangzhou (CHN) 2017,https://ifsc.results.info/event/1045/
2017,China Open - Guangzhou (CHN) 2017,https://ifsc.results.info/event/1046/
2017,European Youth Championship Combined (Youth A) - Saint-Etienne (FRA) 2017,https://ifsc.results.info/event/1023/
2017,"African Youth A YOG - Johannesburg, Gauteng (RSA) 2017",https://ifsc.results.info/event/1029/
2017,Asia K Climbing Championship - Singapore (SGP) 2017,https://ifsc.results.info/event/1006/
2018,Promotional Event Gravical (B) - Singapore (SGP) 2018,https://ifsc.results.info/event/1090/
2018,Promo Event - The Climbing Works International Festival (B) - Sheffield (GBR) 2018,https://ifsc.results.info/event/1091/
2018,Asia Cup (B) - Hong Kong (HKG) 2018,https://ifsc.results.info/event/1067/
2018,International Climbing Series - Studio Bloc Masters 2018 - Pfungstadt (GER) 2018,https://ifsc.results.info/event/1092/
2018,Promo Event - Delfts Bleau International Youth Open - Delft (NED) 2018,https://ifsc.results.info/event/1093/
2018,International Climbing Series - FISE World Series Hiroshima 2018,https://ifsc.results.info/event/1094/
2018,"European Youth Cup (L,S) - Voiron (FRA) 2018",https://ifsc.results.info/event/1073/
2018,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2018,https://ifsc.results.info/event/1047/
2018,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2018",https://ifsc.results.info/event/1048/
2018,"International Climbing Series - Outdoor Village Speed Stars - Akishima, Tokyo (JPN) 2018",https://ifsc.results.info/event/1095/
2018,European Youth Cup (B) - Graz (AUT) 2018,https://ifsc.results.info/event/1074/
2018,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2018",https://ifsc.results.info/event/1049/
2018,European Youth Cup (B) - Soure (POR) 2018,https://ifsc.results.info/event/1075/
2018,"IFSC Climbing Worldcup (B,S) - Tai'an (CHN) 2018",https://ifsc.results.info/event/1050/
2018,European Youth Cup (S) - Bologna (ITA) 2018,https://ifsc.results.info/event/1076/
2018,International Climbing Series - Triglav The Rock Ljubljana (SLO) 2018,https://ifsc.results.info/event/1097/
2018,Asia Sport For All R.O.X. Zero Gravity (B) - Manila (PHI) 2018,https://ifsc.results.info/event/1096/
2018,"European Youth Championship (L, S) - Imst 2018",https://ifsc.results.info/event/1077/
2018,Promo Event - International Climbing Elite Tournament (L + S) - Ningbo (CHN) 2018,https://ifsc.results.info/event/1098/
2018,IFSC Climbing Worldcup (B) - Hachioji (JPN) 2018,https://ifsc.results.info/event/1051/
2018,Promo Event - Youth Color Climbing Festival (under 14) - Imst (AUT) 2018,https://ifsc.results.info/event/1099/
2018,European Youth Cup (B) - Delft (NED) 2018,https://ifsc.results.info/event/1078/
2018,IFSC Climbing Worldcup (B) - Vail (USA) 2018,https://ifsc.results.info/event/1052/
2018,"Asia Cup (B,S) - Bangkok (THA) 2018",https://ifsc.results.info/event/1068/
2018,European Youth Cup (L) - Bruneck (ITA) 2018,https://ifsc.results.info/event/1079/
2018,World University Championships - Bratislava (SVK) 2018,https://ifsc.results.info/event/1088/
2018,European Youth Cup (S) - Mezzolombardo (ITA) 2018,https://ifsc.results.info/event/1080/
2018,European Youth Cup (L) - Uster (SUI) 2018,https://ifsc.results.info/event/1081/
2018,"Promo Event - Youth Petzen Climbing Trophy (L, S, B) - Petzen (AUT) 2018",https://ifsc.results.info/event/1100/
2018,"IFSC Climbing Worldcup (L,S) - Villars (SUI) 2018",https://ifsc.results.info/event/1053/
2018,Paraclimbing Master (L) - Imst (AUT) 2018,https://ifsc.results.info/event/1065/
2018,European Youth Cup (L) - Munich (GER) 2018,https://ifsc.results.info/event/1082/
2018,"IFSC Climbing Worldcup (L,S) - Chamonix (FRA) 2018",https://ifsc.results.info/event/1054/
2018,Promo Event - International Climbing Elite Tournament (L + S) - Delingha(CHN) 2018,https://ifsc.results.info/event/1101/
2018,Paraclimbing Cup (L) - Briançon (FRA) 2018,https://ifsc.results.info/event/1066/
2018,IFSC Climbing Worldcup (L) - Briançon (FRA) 2018,https://ifsc.results.info/event/1055/
2018,European Youth Cup (B) - Sofia (BUL) 2018,https://ifsc.results.info/event/1083/
2018,Promotional Event - Tout à Bloc (B) - L'Argentière la Bessée (FRA) 2018,https://ifsc.results.info/event/1102/
2018,"IFSC Climbing Worldcup (L,S) - Arco (ITA) 2018",https://ifsc.results.info/event/1056/
2018,IFSC Youth World Championships - Moscow (RUS) 2018,https://ifsc.results.info/event/1063/
2018,IFSC Climbing Worldcup (B) - Munich (GER) 2018,https://ifsc.results.info/event/1057/
2018,Asian Games 2018 - Jakarta Palembang (INA) 2018 - Climbing period,https://ifsc.results.info/event/1086/
2018,European Youth Championships (B) - Brussels (BEL) 2018,https://ifsc.results.info/event/1084/
2018,IFSC Climbing World Championships - Innsbruck (AUT) 2018,https://ifsc.results.info/event/1061/
2018,Promotional Youth Event - Flatlander Cup - Arnhem (NED) 2018,https://ifsc.results.info/event/1103/
2018,IFSC Paraclimbing World Championships - Innsbruck (AUT) 2018,https://ifsc.results.info/event/1064/
2018,IFSC Climbing World Championships Combined - Innsbruck (AUT) 2018,https://ifsc.results.info/event/1062/
2018,International Climbing Series - Adidas Rockstars (B) - Stuttgart (GER) 2018,https://ifsc.results.info/event/1104/
2018,Promo Event - International Climbing Elite Tournament (L+S) - Anshun (CHN) 2018,https://ifsc.results.info/event/1105/
2018,IFSC Climbing Worldcup (L) - Kranj (SLO) 2018,https://ifsc.results.info/event/1058/
2018,Youth Olympic Games - Buenos Aires (ARG) 2018,https://ifsc.results.info/event/1257/
2018,International Climbing Series - Les 24 Heures du Mur (L) - Oloron Sainte Marie (FRA) 2018,https://ifsc.results.info/event/1106/
2018,Promo Event - International Climbing Elite Tournament (L+S) - Huai’an (CHN) 2018,https://ifsc.results.info/event/1107/
2018,Promo Event - International Climbing Elite Tournament (L+S) - Wanxianshan (CHN) 2018,https://ifsc.results.info/event/1108/
2018,"IFSC Climbing Worldcup (L,S) - Wujiang (CHN) 2018",https://ifsc.results.info/event/1059/
2018,"IFSC Climbing Worldcup (L,S) - Xiamen (CHN) 2018",https://ifsc.results.info/event/1060/
2018,Asian Youth Championships - Chongqing (CHN) 2018,https://ifsc.results.info/event/1072/
2018,Asian Championships - Kurayoshi (JPN) 2018,https://ifsc.results.info/event/1069/
2018,Asian Championships Combined - Kurayoshi (JPN) 2018,https://ifsc.results.info/event/1070/
2018,International Climbing Series - China Open Semifinals & Finals - Guanzhou (CHN) 2018,https://ifsc.results.info/event/1109/
2018,International Climbing Series - China Open - Guangzhou (CHN) 2018,https://ifsc.results.info/event/1110/
2018,"IFSC PanAmerican Championship (L, S, B, C) - Guayaquil (ECU) 2018",https://ifsc.results.info/event/1085/
2018,Promo Event - International Climbing Elite Tournament (L+S) - Leye (CHN) 2018,https://ifsc.results.info/event/1111/
2018,CISM Climbing Indoor World Military Championships - Moscow (RUS) 2018,https://ifsc.results.info/event/1089/
2018,Asia K Climbing Championship - Krabi/Bangkok (THA) 2018,https://ifsc.results.info/event/1071/
2019,International Climbing Series - Studio Bloc Masters 2019 - Pfungstadt (GER) 2019,https://ifsc.results.info/event/1153/
2019,Promo Event - Delfts Bleau International Youth Open - Delft (NED) 2019,https://ifsc.results.info/event/1154/
2019,IFSC Climbing Worldcup (B) - Meiringen (SUI) 2019,https://ifsc.results.info/event/1112/
2019,"IFSC Climbing Worldcup (B,S) - Moscow (RUS) 2019",https://ifsc.results.info/event/1113/
2019,International Climbing Series - FISE World Series Hiroshima 2019,https://ifsc.results.info/event/1155/
2019,"IFSC Climbing Worldcup (B,S) - Chongqing (CHN) 2019",https://ifsc.results.info/event/1114/
2019,European Youth Cup (B) - Soure (POR) 2019,https://ifsc.results.info/event/1137/
2019,"IFSC European Cup (B,S) - Innsbruck (AUT) 2019",https://ifsc.results.info/event/1134/
2019,"IFSC Climbing Worldcup (B,S) - Wujiang (CHN) 2019",https://ifsc.results.info/event/1115/
2019,European Youth Cup (B) - Graz (AUT) 2019,https://ifsc.results.info/event/1138/
2019,"International Climbing Series - Outdoor Village Speed Stars - Akishima, Tokyo (JPN) 2019",https://ifsc.results.info/event/1156/
2019,IFSC Climbing Worldcup (B) - Munich (GER) 2019,https://ifsc.results.info/event/1116/
2019,ISF World Schools Championships Climbing - Aubenas (FRA) 2019,https://ifsc.results.info/event/1150/
2019,European Youth Cup (S) - Mezzolombardo (ITA) 2019,https://ifsc.results.info/event/1139/
2019,International Climbing Series - Triglav The Rock Ljubljana (SLO) 2019,https://ifsc.results.info/event/1157/
2019,European Youth Cup (B) - Sofia (BUL) 2019,https://ifsc.results.info/event/1140/
2019,Promo Event - Youth Color Climbing Festival (under 14) - Imst (AUT) 2019,https://ifsc.results.info/event/1158/
2019,IFSC Climbing Worldcup (B) - Vail (USA) 2019,https://ifsc.results.info/event/1117/
2019,European Youth Cup (L) - Ostermundigen (SUI) 2019,https://ifsc.results.info/event/1141/
2019,Paraclimbing Master (L) - Imst (AUT) 2019,https://ifsc.results.info/event/1127/
2019,European Youth Cup (L) - St. Pierre Faucigny (FRA) 2019,https://ifsc.results.info/event/1142/
2019,"IFSC Climbing Worldcup (L, S) - Villars (SUI) 2019",https://ifsc.results.info/event/1118/
2019,"Promo Event - Youth Petzen Climbing Trophy (L, S, B) - Petzen (AUT) 2019",https://ifsc.results.info/event/1159/
2019,"IFSC Climbing Worldcup (L, S) - Chamonix (FRA) 2019",https://ifsc.results.info/event/1119/
2019,Promotional Youth Event - Flatlander Cup - Arnhem (NED) 2019,https://ifsc.results.info/event/1160/
2019,IFSC Paraclimbing World Championships - Briançon (FRA) 2019,https://ifsc.results.info/event/1128/
2019,European Universities Sport Climbing Championship - Katowice (POL) 2019,https://ifsc.results.info/event/1151/
2019,European Youth Cup (S) - Tarnow (POL) 2019,https://ifsc.results.info/event/1143/
2019,IFSC Climbing Worldcup (L) - Briançon (FRA) 2019,https://ifsc.results.info/event/1120/
2019,"European Youth Cup (S,L) - Imst (AUT) 2019",https://ifsc.results.info/event/1144/
2019,IFSC Climbing World Championships - Hachioji (JPN) 2019,https://ifsc.results.info/event/1121/
2019,"Asia K Climbing Championship - Huairou, Beijing (CHN) 2019",https://ifsc.results.info/event/1130/
2019,IFSC Climbing World Championships Combined - Hachioji (JPN) 2019,https://ifsc.results.info/event/1122/
2019,IFSC Youth World Championships - Arco (ITA) 2019,https://ifsc.results.info/event/1126/
2019,European Championship (B) - Zakopane (POL) 2019,https://ifsc.results.info/event/1135/
2019,International Climbing Series - Adidas Rockstars (B) - Stuttgart (GER) 2019,https://ifsc.results.info/event/1161/
2019,European Youth Championships (B) - Brixen (ITA) 2019,https://ifsc.results.info/event/1145/
2019,IFSC Climbing Worldcup (L) - Kranj (SLO) 2019,https://ifsc.results.info/event/1123/
2019,"European Championship (L,S) - Edinburgh (GBR) 2019",https://ifsc.results.info/event/1136/
2019,ANOC World Beach Games (B) - Doha (QAT),https://ifsc.results.info/event/1149/
2019,"European Youth Championships (L,S) - Voronezh (RUS) 2019",https://ifsc.results.info/event/1146/
2019,"IFSC Climbing Worldcup (L, S) - Xiamen (CHN) 2019",https://ifsc.results.info/event/1124/
2019,IFSC Climbing Worldcup (L) - Inzai (JPN) 2019,https://ifsc.results.info/event/1125/
2019,International Climbing Series - China Open - Guangzhou (CHN) 2019,https://ifsc.results.info/event/1162/
2019,Asian Championships - Bogor (INA) 2019,https://ifsc.results.info/event/1131/
2019,Paraclimbing Open (L) - Sittard (NED) 2019,https://ifsc.results.info/event/1129/
2019,Asian Combined Youth Championships - Chongqing (CHN) 2019,https://ifsc.results.info/event/1132/
2019,IFSC Combined Qualifier - Toulouse/Tournefeuille (FRA) 2019,https://ifsc.results.info/event/1152/
2019,"PanAmerican Youth Championships (L, S, B) - Ibarra (ECU) 2019",https://ifsc.results.info/event/1147/
2019,PanAmerican Youth Championships Combined - Ibarra (ECU) 2019,https://ifsc.results.info/event/1148/
2019,Asian Youth Championships - Bengaluru (IND) 2019,https://ifsc.results.info/event/1133/
2020,IFSC Pan Am - Continental Championships (C) - Los Angeles (USA) 2020,https://ifsc.results.info/event/70/
2020,IFSC Pan Am - Pre Qualifying event (C) - Los Angeles (USA) 2020,https://ifsc.results.info/event/1171/
2020,International Climbing Series - Studio Bloc Masters - Pfungstadt (GER) 2020,https://ifsc.results.info/event/1173/
2020,Promo Event - Delfts Bleau International Youth Open - Delft (NED) 2020 - POSTPONED,https://ifsc.results.info/event/1174/
2020,International Climbing Series - FISE World Series - Hiroshima (JPN) 2020 - POSTPONED,https://ifsc.results.info/event/1172/
2020,International Climbing Series - Triglav The Rock - Ljubljana (SLO) 2020,https://ifsc.results.info/event/1175/
2020,IFSC - Paraclimbing World Cup - Innsbruck (AUT) 2020 - POSTPONED,https://ifsc.results.info/event/68/
2020,"Promo Event - Youth Petzen Climbing Trophy (L, S, B) - Petzen (AUT) 2020",https://ifsc.results.info/event/1169/
2020,IFSC Connected Speed Knockout presented by Japan Airlines,https://ifsc.results.info/event/1183/
2020,Olympic Games - Sport Climbing combined event -Tokyo (JPN) 2020,https://ifsc.results.info/event/1176/
2020,"IFSC Europe - Continental Cup (L,S) - Belgrad (SRB) 2020 - CANCELLED",https://ifsc.results.info/event/85/
2020,IFSC - Climbing World Cup (L) - Briançon (FRA) 2020,https://ifsc.results.info/event/65/
2020,"IFSC Youth - World Championships (B,S,L) - Voronezh (RUS) 2020 - CANCELLED",https://ifsc.results.info/event/1177/
2020,IFSC Europe - Continental Youth Cup (L) - Augsburg (GER) 2020,https://ifsc.results.info/event/1181/
2020,FISU World University Championships - Torino (ITA) 2020 - CANCELLED,https://ifsc.results.info/event/1178/
2020,"IFSC Europe - Continental Youth Championships (B,L,S) - Perm (RUS) 2020 - POSTPONED",https://ifsc.results.info/event/87/
2020,IFSC Europe - Continental Youth Cup (B) - Soure (POR) 2020 - CANCELLED,https://ifsc.results.info/event/72/
2020,IFSC Europe - Continental Youth Cup (S) - Tarnow (POL),https://ifsc.results.info/event/1200/
2020,"IFSC Europe - Continental Championships (B,S,L,C) - Moscow (RUS) 2020",https://ifsc.results.info/event/1166/
2020,IFSC Europe - Continental Cup - Voronezh (RUS) - CANCELLED,https://ifsc.results.info/event/1184/
2020,IFSC Africa - Continental Championships (C) - Cape Town (RSA) 2020,https://ifsc.results.info/event/1168/
2020,IFSC Oceania - Continental Championships (C) - Sydney (AUS) 2020,https://ifsc.results.info/event/1167/
2021,IFSC Europe - Continental Cup (B) - Klagenfurt (AUT) 2021,https://ifsc.results.info/event/1205/
2021,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,https://ifsc.results.info/event/1187/
2021,"IFSC Europe - Continental Youth Championships (B,S,L) - Perm (RUS)",https://ifsc.results.info/event/1221/
2021,IFSC Europe - Continental Youth Cup (B) - Graz (AUT) 2021,https://ifsc.results.info/event/1213/
2021,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,https://ifsc.results.info/event/1190/
2021,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",https://ifsc.results.info/event/1192/
2021,IFSC Europe - Continental Cup (B) - Belgrad (SRB) 2021 - CANCELLED,https://ifsc.results.info/event/1206/
2021,IFSC Europe - Continental Youth Cup (S) - Bochum (GER) 2021,https://ifsc.results.info/event/1214/
2021,"IFSC Europe - Continental Youth Cup (L,S) - Imst (AUT) 2021",https://ifsc.results.info/event/1215/
2021,IFSC Europe - Continental Youth Cup (L) - Ostermundigen (SUI),https://ifsc.results.info/event/1216/
2021,IFSC - Paraclimbing World Cup (L) - Innsbruck (AUT) 2021,https://ifsc.results.info/event/1222/
2021,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",https://ifsc.results.info/event/1193/
2021,IFSC Europe - Continental Cup (S) - Innsbruck (AUT) 2021,https://ifsc.results.info/event/1208/
2021,IFSC Europe - Continental Cup (S) - Gaflenz (AUT) 2021,https://ifsc.results.info/event/1209/
2021,IFSC Europe - Continental Youth Cup (S) - Gaflenz (AUT),https://ifsc.results.info/event/1217/
2021,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",https://ifsc.results.info/event/1194/
2021,"IFSC Europe - Continental Youth Cup (L,S) - Puurs (BEL) 2021",https://ifsc.results.info/event/1218/
2021,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,https://ifsc.results.info/event/1195/
2021,IFSC - Paraclimbing World Cup (L) - Briançon (FRA) 2021,https://ifsc.results.info/event/1223/
2021,IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,https://ifsc.results.info/event/1196/
2021,IFSC Europe - Continental Youth Cup (L) - Veliko Tarnovo (BUL) 2021,https://ifsc.results.info/event/1219/
2021,"IFSC Europe - Continental Youth Cup (L,S) - Zilina (SVK) 2021",https://ifsc.results.info/event/1220/
2021,Olympic Games (C) - Tokyo (JPN) 2020,https://ifsc.results.info/event/1227/
2021,IFSC Europe - Continental Cup (B) - Krakow (POL) 2021,https://ifsc.results.info/event/1207/
2021,International Climbing Series - Triglav The Rock - Ljubljana (SLO) 2021,https://ifsc.results.info/event/1230/
2021,"IFSC - Climbing Youth World Championships (B,L,S) - Voronezh (RUS) 2021",https://ifsc.results.info/event/1186/
2021,International Climbing Series - Rock Master - Arco (ITA) 2021,https://ifsc.results.info/event/1229/
2021,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,https://ifsc.results.info/event/1197/
2021,IFSC - Paraclimbing World Championships (L) - Moscow 2021,https://ifsc.results.info/event/1225/
2021,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",https://ifsc.results.info/event/1185/
2021,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2021 - CANCELLED",https://ifsc.results.info/event/1189/
2021,IFSC Europe - Continental Youth Cup (B) - Soure (POR) 2021,https://ifsc.results.info/event/1212/
2021,IFSC - Paraclimbing World Cup (L) - Los Angeles (USA) 2021,https://ifsc.results.info/event/1224/
2021,"IFSC Europe - Continental Cup (L,S) - Laval (FRA) 2021",https://ifsc.results.info/event/1210/
2021,"IFSC Europe - Continental Cup (L,S) - Tyumen (RUS) 2021 - CANCELLED",https://ifsc.results.info/event/1211/
2021,"Asian Youth Games (L,S) - Shantou (CHN) 2021",https://ifsc.results.info/event/1226/
2021,"IFSC Pan Am - Continental Championships (B,S,L) - Ibarra (ECU) 2021",https://ifsc.results.info/event/1231/
2021,"IFSC Africa - Continental Championships (B,S,L) - Johannesburg (RSA) 2021",https://ifsc.results.info/event/1252/
2022,IFSC - Test Event (B&L) - Barcelona (ESP) 2022,https://ifsc.results.info/event/1282/
2022,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,https://ifsc.results.info/event/1233/
2022,IFSC Europe - Continental Youth Cup (B) - Chambéry (FRA) 2022,https://ifsc.results.info/event/1258/
2022,IFSC Europe - Continental Youth Cup (B) - Soure (POR) 2022,https://ifsc.results.info/event/1259/
2022,IFSC Europe - Continental Cup (B) - Prague (CZE) 2022,https://ifsc.results.info/event/1260/
2022,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",https://ifsc.results.info/event/1235/
2022,IFSC Europe - Continental Cup (B) - Brixen (ITA) 2022,https://ifsc.results.info/event/1261/
2022,IFSC Europe - Continental Cup (B) - Klagenfurt (AUT) 2022,https://ifsc.results.info/event/1263/
2022,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",https://ifsc.results.info/event/1236/
2022,IFSC - Paraclimbing World Cup (L) - Salt Lake City (USA) 2022,https://ifsc.results.info/event/1278/
2022,"IFSC Europe - Continental Youth Cup (L,S) - Imst (AUT) 2022",https://ifsc.results.info/event/1262/
2022,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",https://ifsc.results.info/event/1237/
2022,"IFSC Europe - Continental Cup (L,S) - Tyumen (RUS) 2022 - CANCELLED",https://ifsc.results.info/event/1264/
2022,"IFSC Europe - Continental Cup (L,S) - Arco (ITA) 2022",https://ifsc.results.info/event/1283/
2022,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,https://ifsc.results.info/event/1284/
2022,"FISU University Championships (B,S,L) - Innsbruck (AUT) 2022",https://ifsc.results.info/event/1249/
2022,IFSC - Paraclimbing World Cup (L) - Innsbruck (AUT) 2022,https://ifsc.results.info/event/1277/
2022,IFSC Europe - Continental Cup (S) - Innsbruck (AUT) 2022,https://ifsc.results.info/event/1265/
2022,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",https://ifsc.results.info/event/1238/
2022,IFSC Europe - Continental Youth Cup (L) - Ostermundigen (SUI) 2022,https://ifsc.results.info/event/1266/
2022,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",https://ifsc.results.info/event/1239/
2022,IFSC - Paraclimbing Master - Imst (AUT) 2022,https://ifsc.results.info/event/1281/
2022,IFSC Europe - Continental Youth Cup (L) - Dornbirn (AUT) 2022,https://ifsc.results.info/event/1267/
2022,"IFSC Europe - Continental Youth Championship (L,S) - Augsburg (GER) 2022",https://ifsc.results.info/event/1268/
2022,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",https://ifsc.results.info/event/1240/
2022,IFSC - Paraclimbing World Cup (L) - Villars (SUI) 2022,https://ifsc.results.info/event/1280/
2022,"World Games (B,S,L) - Birmingham (USA) 2022",https://ifsc.results.info/event/1245/
2022,"IFSC Europe - Continental Cup (L,S) - Žilina (SVK) 2022",https://ifsc.results.info/event/1269/
2022,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022,https://ifsc.results.info/event/1241/
2022,IFSC Europe - Continental Youth Cup (S) - Mezzolombardo (ITA) 2022,https://ifsc.results.info/event/1270/
2022,International Climbing Series - Rock Master - Arco (ITA) 2022,https://ifsc.results.info/event/1285/
2022,IFSC Europe - Continental Cup (S) - Mezzolombardo (ITA) 2022,https://ifsc.results.info/event/1271/
2022,IFSC Europe - Continental Youth Championship (B) - Graz (AUT) 2022,https://ifsc.results.info/event/1272/
2022,"IFSC Europe - Continental Championships (B,S,L) - Munich (GER) 2022",https://ifsc.results.info/event/1247/
2022,"IFSC - Climbing Youth World Championships (B,S,L) - Dallas (USA) 2022",https://ifsc.results.info/event/1246/
2022,IFSC - Climbing World Cup (L) - Koper (SLO) 2022,https://ifsc.results.info/event/1242/
2022,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",https://ifsc.results.info/event/1288/
2022,Asian Games - Hangzhou (CHN) 2022 - POSTPONED,https://ifsc.results.info/event/1248/
2022,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",https://ifsc.results.info/event/1243/
2022,Promo Event - Delfts Bleau International Youth Open - Delft (NED) 2022,https://ifsc.results.info/event/1289/
2022,IFSC Europe - Continental Cup (S) - Hamburg (GER) 2022,https://ifsc.results.info/event/1273/
2022,"IFSC Asia - Continental Championships (B, L, S, B&L) - Republic of Korea 2022",https://ifsc.results.info/event/1287/
2022,"IFSC Europe - Continental Youth Cup (L,S,B) - Kaliningrad (RUS) 2022 - CANCELLED",https://ifsc.results.info/event/1274/
2022,"IFSC - Climbing World Cup (B&L) - Morioka, Iwate (JPN) 2022",https://ifsc.results.info/event/1234/
2022,IFSC Europe - Continental Cup (S) - Laval (FRA) 2022,https://ifsc.results.info/event/1275/
2022,International Climbing Series - The internationals of Mayenne (B&L) - Laval (FRA) 2022,https://ifsc.results.info/event/1290/
2022,IFSC Asia - Continental Cup (B) - Manila (PHI) 2022,https://ifsc.results.info/event/1315/
2022,IFSC Asia - K Continental Championships - Jamshedpur (IND),https://ifsc.results.info/event/1316/
2023,International Climbing Series - Studio Bloc Master - Pfungstadt (GER) 2023,https://ifsc.results.info/event/1314/
