year,event_id,event,cup_id,cup_name,location,country,local_start_date,local_end_date,event_url
2021,1205,IFSC Europe - Continental Cup (B) - Klagenfurt (AUT) 2021,68,IFSC Climbing European Cup 2021,Klagenfurt,AUT,2021-04-10,2021-04-11,https://ifsc.results.info//api/v1/events/1205
2021,1187,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2021,66,IFSC Climbing World Cup 2021,Meiringen,SUI,2021-04-16,2021-04-17,https://ifsc.results.info//api/v1/events/1187
2021,1221,"IFSC Europe - Continental Youth Championships (B,S,L) - Perm (RUS)",,,Perm,RUS,2021-05-01,2021-05-05,https://ifsc.results.info//api/v1/events/1221
2021,1213,IFSC Europe - Continental Youth Cup (B) - Graz (AUT) 2021,,,Graz,AUT,2021-05-14,2021-05-16,https://ifsc.results.info//api/v1/events/1213
2021,1190,IFSC - Climbing World Cup (B) - Salt Lake City (USA) 2021,66,IFSC Climbing World Cup 2021,Salt Lake City,USA,2021-05-21,2021-05-22,https://ifsc.results.info//api/v1/events/1190
2021,1192,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2021",66,IFSC Climbing World Cup 2021,Salt Lake City,USA,2021-05-28,2021-05-30,https://ifsc.results.info//api/v1/events/1192
2021,1206,IFSC Europe - Continental Cup (B) - Belgrad (SRB) 2021 - CANCELLED,68,IFSC Climbing European Cup 2021,Belgrad,SRB,2021-05-29,2021-05-30,https://ifsc.results.info//api/v1/events/1206
2021,1214,IFSC Europe - Continental Youth Cup (S) - Bochum (GER) 2021,,,Bochum,GER,2021-06-04,2021-06-04,https://ifsc.results.info//api/v1/events/1214
2021,1215,"IFSC Europe - Continental Youth Cup (L,S) - Imst (AUT) 2021",,,Imst,AUT,2021-06-11,2021-06-13,https://ifsc.results.info//api/v1/events/1215
2021,1216,IFSC Europe - Continental Youth Cup (L) - Ostermundigen (SUI),,,Ostermundigen,SUI,2021-06-19,2021-06-20,https://ifsc.results.info//api/v1/events/1216
2021,1222,IFSC - Paraclimbing World Cup (L) - Innsbruck (AUT) 2021,71,IFSC Paraclimbing Cup,Innsbruck,AUT,2021-06-22,2021-06-24,https://ifsc.results.info//api/v1/events/1222
2021,1193,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2021",66,IFSC Climbing World Cup 2021,Innsbruck,AUT,2021-06-23,2021-06-26,https://ifsc.results.info//api/v1/events/1193
2021,1208,IFSC Europe - Continental Cup (S) - Innsbruck (AUT) 2021,68,IFSC Climbing European Cup 2021,Innsbruck,AUT,2021-06-23,2021-06-23,https://ifsc.results.info//api/v1/events/1208
2021,1209,IFSC Europe - Continental Cup (S) - Gaflenz (AUT) 2021,68,IFSC Climbing European Cup 2021,Gaflenz,AUT,2021-06-27,2021-06-27,https://ifsc.results.info//api/v1/events/1209
2021,1217,IFSC Europe - Continental Youth Cup (S) - Gaflenz (AUT),,,Gaflenz,AUT,2021-06-27,2021-06-27,https://ifsc.results.info//api/v1/events/1217
2021,1194,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2021",66,IFSC Climbing World Cup 2021,Villars,SUI,2021-07-01,2021-07-03,https://ifsc.results.info//api/v1/events/1194
2021,1218,"IFSC Europe - Continental Youth Cup (L,S) - Puurs (BEL) 2021",,,Puurs,BEL,2021-07-02,2021-07-04,https://ifsc.results.info//api/v1/events/1218
2021,1195,IFSC - Climbing World Cup (L) - Chamonix (FRA) 2021,66,IFSC Climbing World Cup 2021,Chamonix,FRA,2021-07-12,2021-07-13,https://ifsc.results.info//api/v1/events/1195
2021,1223,IFSC - Paraclimbing World Cup (L) - Briançon (FRA) 2021,71,IFSC Paraclimbing Cup,Briançon,FRA,2021-07-15,2021-07-15,https://ifsc.results.info//api/v1/events/1223
2021,1196,IFSC - Climbing World Cup (L) - Briançon (FRA) 2021,66,IFSC Climbing World Cup 2021,Briançon,FRA,2021-07-17,2021-07-18,https://ifsc.results.info//api/v1/events/1196
2021,1219,IFSC Europe - Continental Youth Cup (L) - Veliko Tarnovo (BUL) 2021,,,Veliko Tarnovo,BUL,2021-07-24,2021-07-25,https://ifsc.results.info//api/v1/events/1219
2021,1220,"IFSC Europe - Continental Youth Cup (L,S) - Zilina (SVK) 2021",,,Zilina,SVK,2021-07-29,2021-07-31,https://ifsc.results.info//api/v1/events/1220
2021,1227,Olympic Games (C) - Tokyo (JPN) 2020,,,Tokyo,JPN,2021-08-03,2021-08-06,https://ifsc.results.info//api/v1/events/1227
2021,1207,IFSC Europe - Continental Cup (B) - Krakow (POL) 2021,68,IFSC Climbing European Cup 2021,Krakow,POL,2021-08-07,2021-08-08,https://ifsc.results.info//api/v1/events/1207
2021,1230,International Climbing Series - Triglav The Rock - Ljubljana (SLO) 2021,,,Ljubljana,SLO,2021-08-14,2021-08-14,https://ifsc.results.info//api/v1/events/1230
2021,1186,"IFSC - Climbing Youth World Championships (B,L,S) - Voronezh (RUS) 2021",,,Voronezh,RUS,2021-08-21,2021-08-31,https://ifsc.results.info//api/v1/events/1186
2021,1229,International Climbing Series - Rock Master - Arco (ITA) 2021,,,Arco,ITA,2021-08-28,2021-08-28,https://ifsc.results.info//api/v1/events/1229
2021,1197,IFSC - Climbing World Cup (L) - Kranj (SLO) 2021,66,IFSC Climbing World Cup 2021,Ljubljana,SLO,2021-09-03,2021-09-04,https://ifsc.results.info//api/v1/events/1197
2021,1225,IFSC - Paraclimbing World Championships (L) - Moscow 2021,,,Moscow,CFR,2021-09-15,2021-09-17,https://ifsc.results.info//api/v1/events/1225
2021,1185,"IFSC - Climbing World Championships (B,L,S) - Moscow 2021",,,Moscow,CFR,2021-09-16,2021-09-21,https://ifsc.results.info//api/v1/events/1185
2021,1189,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2021 - CANCELLED",66,IFSC Climbing World Cup 2021,Seoul,KOR,2021-10-01,2021-10-03,https://ifsc.results.info//api/v1/events/1189
2021,1212,IFSC Europe - Continental Youth Cup (B) - Soure (POR) 2021,,,Soure,POR,2021-10-09,2021-10-10,https://ifsc.results.info//api/v1/events/1212
2021,1224,IFSC - Paraclimbing World Cup (L) - Los Angeles (USA) 2021,71,IFSC Paraclimbing Cup,United States,USA,2021-10-09,2021-10-10,https://ifsc.results.info//api/v1/events/1224
2021,1210,"IFSC Europe - Continental Cup (L,S) - Laval (FRA) 2021",68,IFSC Climbing European Cup 2021,Laval,FRA,2021-10-22,2021-10-24,https://ifsc.results.info//api/v1/events/1210
2021,1211,"IFSC Europe - Continental Cup (L,S) - Tyumen (RUS) 2021 - CANCELLED",68,IFSC Climbing European Cup 2021,Tyumen,RUS,2021-11-05,2021-11-07,https://ifsc.results.info//api/v1/events/1211
2021,1226,"Asian Youth Games (L,S) - Shantou (CHN) 2021",,,Shantou,CHN,2021-11-20,2021-11-28,https://ifsc.results.info//api/v1/events/1226
2021,1231,"IFSC Pan Am - Continental Championships (B,S,L) - Ibarra (ECU) 2021",,,Ibarra,ECU,2021-11-30,2021-12-05,https://ifsc.results.info//api/v1/events/1231
2021,1252,"IFSC Africa - Continental Championships (B,S,L) - Johannesburg (RSA) 2021",,,Johannesburg,RSA,2021-12-16,2021-12-18,https://ifsc.results.info//api/v1/events/1252
2022,1282,IFSC - Test Event (B&L) - Barcelona (ESP) 2022,,,Barcelona,ESP,2022-03-04,2022-03-05,https://ifsc.results.info//api/v1/events/1282
2022,1233,IFSC - Climbing World Cup (B) - Meiringen (SUI) 2022,72,IFSC Climbing World Cup 2022,Meiringen,SUI,2022-04-08,2022-04-10,https://ifsc.results.info//api/v1/events/1233
2022,1258,IFSC Europe - Continental Youth Cup (B) - Chambéry (FRA) 2022,,,Chambéry,FRA,2022-04-09,2022-04-10,https://ifsc.results.info//api/v1/events/1258
2022,1259,IFSC Europe - Continental Youth Cup (B) - Soure (POR) 2022,,,Soure,POR,2022-04-23,2022-04-24,https://ifsc.results.info//api/v1/events/1259
2022,1260,IFSC Europe - Continental Cup (B) - Prague (CZE) 2022,,,Prague,CZE,2022-04-29,2022-05-01,https://ifsc.results.info//api/v1/events/1260
2022,1235,"IFSC - Climbing World Cup (B,S) - Seoul (KOR) 2022",72,IFSC Climbing World Cup 2022,Seoul,KOR,2022-05-06,2022-05-08,https://ifsc.results.info//api/v1/events/1235
2022,1261,IFSC Europe - Continental Cup (B) - Brixen (ITA) 2022,,,Brixen,ITA,2022-05-07,2022-05-08,https://ifsc.results.info//api/v1/events/1261
2022,1263,IFSC Europe - Continental Cup (B) - Klagenfurt (AUT) 2022,,,Klagenfurt,AUT,2022-05-20,2022-05-21,https://ifsc.results.info//api/v1/events/1263
2022,1236,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",72,IFSC Climbing World Cup 2022,Salt Lake City,USA,2022-05-20,2022-05-22,https://ifsc.results.info//api/v1/events/1236
2022,1278,IFSC - Paraclimbing World Cup (L) - Salt Lake City (USA) 2022,,,Salt Lake City,USA,2022-05-24,2022-05-25,https://ifsc.results.info//api/v1/events/1278
2022,1262,"IFSC Europe - Continental Youth Cup (L,S) - Imst (AUT) 2022",,,Imst,AUT,2022-05-27,2022-05-29,https://ifsc.results.info//api/v1/events/1262
2022,1237,"IFSC - Climbing World Cup (B,S) - Salt Lake City (USA) 2022",72,IFSC Climbing World Cup 2022,Salt Lake City,USA,2022-05-27,2022-05-29,https://ifsc.results.info//api/v1/events/1237
2022,1264,"IFSC Europe - Continental Cup (L,S) - Tyumen (RUS) 2022 - CANCELLED",,,Tyumen,RUS,2022-06-04,2022-06-05,https://ifsc.results.info//api/v1/events/1264
2022,1283,"IFSC Europe - Continental Cup (L,S) - Arco (ITA) 2022",,,Arco,ITA,2022-06-04,2022-06-05,https://ifsc.results.info//api/v1/events/1283
2022,1284,IFSC - Climbing World Cup (B) - Brixen (ITA) 2022,72,IFSC Climbing World Cup 2022,Brixen,ITA,2022-06-10,2022-06-12,https://ifsc.results.info//api/v1/events/1284
2022,1249,"FISU University Championships (B,S,L) - Innsbruck (AUT) 2022",,,Innsbruck,AUT,2022-06-13,2022-06-17,https://ifsc.results.info//api/v1/events/1249
2022,1277,IFSC - Paraclimbing World Cup (L) - Innsbruck (AUT) 2022,,,Innsbruck,AUT,2022-06-21,2022-06-22,https://ifsc.results.info//api/v1/events/1277
2022,1265,IFSC Europe - Continental Cup (S) - Innsbruck (AUT) 2022,,,Innsbruck,AUT,2022-06-21,2022-06-21,https://ifsc.results.info//api/v1/events/1265
2022,1238,"IFSC - Climbing World Cup (B,L) - Innsbruck (AUT) 2022",72,IFSC Climbing World Cup 2022,Innsbruck,AUT,2022-06-22,2022-06-26,https://ifsc.results.info//api/v1/events/1238
2022,1266,IFSC Europe - Continental Youth Cup (L) - Ostermundigen (SUI) 2022,,,Ostermundigen,SUI,2022-06-25,2022-06-26,https://ifsc.results.info//api/v1/events/1266
2022,1239,"IFSC - Climbing World Cup (L,S) - Villars (SUI) 2022",72,IFSC Climbing World Cup 2022,Villars-sur-Ollon,SUI,2022-06-30,2022-07-02,https://ifsc.results.info//api/v1/events/1239
2022,1281,IFSC - Paraclimbing Master - Imst (AUT) 2022,,,Imst,AUT,2022-07-02,2022-07-03,https://ifsc.results.info//api/v1/events/1281
2022,1267,IFSC Europe - Continental Youth Cup (L) - Dornbirn (AUT) 2022,,,Dornbirn,AUT,2022-07-02,2022-07-03,https://ifsc.results.info//api/v1/events/1267
2022,1268,"IFSC Europe - Continental Youth Championship (L,S) - Augsburg (GER) 2022",,,Augsburg,GER,2022-07-08,2022-07-10,https://ifsc.results.info//api/v1/events/1268
2022,1240,"IFSC - Climbing World Cup (L,S) - Chamonix (FRA) 2022",72,IFSC Climbing World Cup 2022,Chamonix,FRA,2022-07-08,2022-07-10,https://ifsc.results.info//api/v1/events/1240
2022,1280,IFSC - Paraclimbing World Cup (L) - Villars (SUI) 2022,,,Villars,SUI,2022-07-08,2022-07-09,https://ifsc.results.info//api/v1/events/1280
2022,1245,"World Games (B,S,L) - Birmingham (USA) 2022",,,Birmingham,USA,2022-07-14,2022-07-16,https://ifsc.results.info//api/v1/events/1245
2022,1269,"IFSC Europe - Continental Cup (L,S) - Žilina (SVK) 2022",,,Žilina,SVK,2022-07-16,2022-07-17,https://ifsc.results.info//api/v1/events/1269
2022,1241,IFSC - Climbing World Cup (L) - Briançon (FRA) 2022,72,IFSC Climbing World Cup 2022,Briançon,FRA,2022-07-22,2022-07-23,https://ifsc.results.info//api/v1/events/1241
2022,1270,IFSC Europe - Continental Youth Cup (S) - Mezzolombardo (ITA) 2022,,,Mezzolombardo,ITA,2022-07-29,2022-07-29,https://ifsc.results.info//api/v1/events/1270
2022,1285,International Climbing Series - Rock Master - Arco (ITA) 2022,,,Arco,ITA,2022-07-29,2022-07-29,https://ifsc.results.info//api/v1/events/1285
2022,1271,IFSC Europe - Continental Cup (S) - Mezzolombardo (ITA) 2022,,,Mezzolombardo,ITA,2022-07-30,2022-07-30,https://ifsc.results.info//api/v1/events/1271
2022,1272,IFSC Europe - Continental Youth Championship (B) - Graz (AUT) 2022,,,Graz,AUT,2022-08-03,2022-08-06,https://ifsc.results.info//api/v1/events/1272
2022,1247,"IFSC Europe - Continental Championships (B,S,L) - Munich (GER) 2022",,,Munich,GER,2022-08-11,2022-08-18,https://ifsc.results.info//api/v1/events/1247
2022,1246,"IFSC - Climbing Youth World Championships (B,S,L) - Dallas (USA) 2022",,,United States,USA,2022-08-22,2022-08-31,https://ifsc.results.info//api/v1/events/1246
2022,1242,IFSC - Climbing World Cup (L) - Koper (SLO) 2022,72,IFSC Climbing World Cup 2022,Koper,SLO,2022-09-02,2022-09-03,https://ifsc.results.info//api/v1/events/1242
2022,1288,"IFSC - Climbing World Cup (L,S) - Edinburgh (GBR) 2022",72,IFSC Climbing World Cup 2022,Edinburgh,GBR,2022-09-09,2022-09-11,https://ifsc.results.info//api/v1/events/1288
2022,1248,Asian Games - Hangzhou (CHN) 2022 - POSTPONED,,,Hangzhou,CHN,2022-09-15,2022-09-19,https://ifsc.results.info//api/v1/events/1248
2022,1243,"IFSC - Climbing World Cup (L,S) - Jakarta (INA) 2022",72,IFSC Climbing World Cup 2022,Jakarta,INA,2022-09-24,2022-09-26,https://ifsc.results.info//api/v1/events/1243
2022,1289,Promo Event - Delfts Bleau International Youth Open - Delft (NED) 2022,,,Delft,NED,2022-09-24,2022-09-25,https://ifsc.results.info//api/v1/events/1289
2022,1273,IFSC Europe - Continental Cup (S) - Hamburg (GER) 2022,,,Hamburg,GER,2022-09-25,2022-09-25,https://ifsc.results.info//api/v1/events/1273
2022,1287,"IFSC Asia - Continental Championships (B, L, S, B&L) - Republic of Korea 2022",,,Seoul,KOR,2022-10-10,2022-10-16,https://ifsc.results.info//api/v1/events/1287
2022,1274,"IFSC Europe - Continental Youth Cup (L,S,B) - Kaliningrad (RUS) 2022 - CANCELLED",,,Kaliningrad,RUS,2022-10-12,2022-10-16,https://ifsc.results.info//api/v1/events/1274
2022,1234,"IFSC - Climbing World Cup (B&L) - Morioka, Iwate (JPN) 2022",72,IFSC Climbing World Cup 2022,Japan,JPN,2022-10-20,2022-10-22,https://ifsc.results.info//api/v1/events/1234
2022,1275,IFSC Europe - Continental Cup (S) - Laval (FRA) 2022,,,Laval,FRA,2022-10-21,2022-10-22,https://ifsc.results.info//api/v1/events/1275
2022,1290,International Climbing Series - The internationals of Mayenne (B&L) - Laval (FRA) 2022,,,Laval,FRA,2022-10-21,2022-10-23,https://ifsc.results.info//api/v1/events/1290
2022,1315,IFSC Asia - Continental Cup (B) - Manila (PHI) 2022,,,Manila,PHI,2022-11-05,2022-11-06,https://ifsc.results.info//api/v1/events/1315
2022,1316,IFSC Asia - K Continental Championships - Jamshedpur (IND),,,Jamshedpur,IND,2022-12-09,2022-12-11,https://ifsc.results.info//api/v1/events/1316
2023,1314,International Climbing Series - Studio Bloc Master - Pfungstadt (GER) 2023,,,Pfungstadt,GER,2023-03-11,2023-03-12,https://ifsc.results.info//api/v1/events/1314
2023,1340,Promo Event - Delfts Bleau International Youth Open - Delft (NED) 2023,,,Delft,NED,2023-03-25,2023-03-26,https://ifsc.results.info//api/v1/events/1340
2023,1332,IFSC Europe - Continental Youth Cup (S) - Tarnów (POL) 2023,91,IFSC-Europe Climbing European Youth Cup 2023,Tarnów,POL,2023-04-01,2023-04-02,https://ifsc.results.info//api/v1/events/1332
2023,1331,IFSC European Cup Tarnów 2023,92,IFSC-Europe Climbing European Cup 2023,Tarnów,POL,2023-04-01,2023-04-02,https://ifsc.results.info//api/v1/events/1331
2023,1317,IFSC European Cup Chambéry 2023,92,IFSC-Europe Climbing European Cup 2023,Chambéry,FRA,2023-04-07,2023-04-08,https://ifsc.results.info//api/v1/events/1317
2023,1291,IFSC World Cup Hachioji 2023,90,IFSC Climbing World Cup 2023,Hachioji,JPN,2023-04-21,2023-04-23,https://ifsc.results.info//api/v1/events/1291
2023,1321,IFSC Europe - Continental Youth Cup (B) - Soure (POR) 2023,91,IFSC-Europe Climbing European Youth Cup 2023,Soure,POR,2023-04-22,2023-04-23,https://ifsc.results.info//api/v1/events/1321
2023,1292,IFSC World Cup Seoul 2023,90,IFSC Climbing World Cup 2023,Seoul,KOR,2023-04-28,2023-04-30,https://ifsc.results.info//api/v1/events/1292
2023,1322,IFSC Europe - Continental Youth Cup (B) - Kaunas (LTU) 2023,91,IFSC-Europe Climbing European Youth Cup 2023,Kaunas,LTU,2023-04-28,2023-04-30,https://ifsc.results.info//api/v1/events/1322
2023,1323,IFSC Europe - Continental Youth Cup (B) - Graz (AUT) 2023,91,IFSC-Europe Climbing European Youth Cup 2023,Graz,AUT,2023-05-05,2023-05-07,https://ifsc.results.info//api/v1/events/1323
2023,1293,IFSC World Cup Jakarta 2023,90,IFSC Climbing World Cup 2023,Indonesia,INA,2023-05-06,2023-05-07,https://ifsc.results.info//api/v1/events/1293
2023,1320,IFSC European Cup Liébana 2023,92,IFSC-Europe Climbing European Cup 2023,Liébana,ESP,2023-05-12,2023-05-14,https://ifsc.results.info//api/v1/events/1320
2023,1335,IFSC Paraclimbing World Cup Salt Lake City 2023,,,Salt Lake City,USA,2023-05-16,2023-05-17,https://ifsc.results.info//api/v1/events/1335
2023,1294,IFSC World Cup Salt Lake City 2023,90,IFSC Climbing World Cup 2023,Salt Lake City,USA,2023-05-19,2023-05-21,https://ifsc.results.info//api/v1/events/1294
2023,1318,IFSC European Cup Loverval 2023,92,IFSC-Europe Climbing European Cup 2023,Loverval,BEL,2023-05-27,2023-05-28,https://ifsc.results.info//api/v1/events/1318
2023,1295,IFSC World Cup Prague 2023,90,IFSC Climbing World Cup 2023,Prague,CZE,2023-06-02,2023-06-04,https://ifsc.results.info//api/v1/events/1295
2023,1329,"IFSC Europe - Continental Youth Championship (B,S) - Duisburg (GER) 2023",91,IFSC-Europe Climbing European Youth Cup 2023,Duisburg,GER,2023-06-08,2023-06-11,https://ifsc.results.info//api/v1/events/1329
2023,1296,IFSC World Cup Brixen 2023,90,IFSC Climbing World Cup 2023,Brixen,ITA,2023-06-09,2023-06-11,https://ifsc.results.info//api/v1/events/1296
2023,1337,IFSC Paraclimbing World Cup Innsbruck 2023,,,Innsbruck,AUT,2023-06-12,2023-06-13,https://ifsc.results.info//api/v1/events/1337
2023,1325,IFSC European Cup Innsbruck 2023,92,IFSC-Europe Climbing European Cup 2023,Innsbruck,AUT,2023-06-12,2023-06-12,https://ifsc.results.info//api/v1/events/1325
2023,1297,IFSC World Cup Innsbruck 2023,90,IFSC Climbing World Cup 2023,Innsbruck,AUT,2023-06-14,2023-06-18,https://ifsc.results.info//api/v1/events/1297
2023,1326,IFSC Europe - Continental Youth Cup (L) - Niederwangen (SUI) 2023,91,IFSC-Europe Climbing European Youth Cup 2023,Niederwangen,SUI,2023-06-17,2023-06-18,https://ifsc.results.info//api/v1/events/1326
2023,1305,European Games Krakow-Malopolska 2023,,,Tarnow,POL,2023-06-21,2023-07-02,https://ifsc.results.info//api/v1/events/1305
2023,1341,IFSC Paraclimbing World Cup Villars 2023,,,Villars-sur-Ollon,SUI,2023-06-23,2023-06-24,https://ifsc.results.info//api/v1/events/1341
2023,1327,IFSC Europe - Continental Youth Cup (L) - St. Pierre en Faucigny (FRA) 2023,91,IFSC-Europe Climbing European Youth Cup 2023,St. Pierre en Faucigny,FRA,2023-06-24,2023-06-25,https://ifsc.results.info//api/v1/events/1327
2023,1298,IFSC World Cup Villars 2023,90,IFSC Climbing World Cup 2023,Villars-sur-Ollon,SUI,2023-06-30,2023-07-02,https://ifsc.results.info//api/v1/events/1298
2023,1328,"IFSC Europe - Continental Youth Cup (L,S) - Imst (AUT) 2023",91,IFSC-Europe Climbing European Youth Cup 2023,Imst,AUT,2023-06-30,2023-07-02,https://ifsc.results.info//api/v1/events/1328
2023,1299,IFSC World Cup Chamonix 2023,90,IFSC Climbing World Cup 2023,Chamonix,FRA,2023-07-07,2023-07-09,https://ifsc.results.info//api/v1/events/1299
2023,1342,IFSC Asia - Continental Youth Cup (S) - Singapore (SGP) 2023,,,Singapore,SGP,2023-07-08,2023-07-08,https://ifsc.results.info//api/v1/events/1342
2023,1300,IFSC World Cup Briançon 2023,90,IFSC Climbing World Cup 2023,Briançon,FRA,2023-07-14,2023-07-15,https://ifsc.results.info//api/v1/events/1300
2023,1324,IFSC European Cup Žilina 2023,92,IFSC-Europe Climbing European Cup 2023,Žilina,SVK,2023-07-21,2023-07-22,https://ifsc.results.info//api/v1/events/1324
2023,1301,IFSC World Championships Bern 2023,,,Bern,SUI,2023-08-01,2023-08-12,https://ifsc.results.info//api/v1/events/1301
2023,1338,IFSC Paraclimbing World Championships Bern 2023,,,Bern,SUI,2023-08-08,2023-08-10,https://ifsc.results.info//api/v1/events/1338
2023,1304,IFSC Youth World Championships Seoul 2023,,,South Korea,KOR,2023-08-18,2023-08-27,https://ifsc.results.info//api/v1/events/1304
2023,1348,International Climbing Series - Rock Master - Arco (ITA) 2023,,,Arco,ITA,2023-09-01,2023-09-01,https://ifsc.results.info//api/v1/events/1348
2023,1336,IFSC European Cup Bologna 2023,92,IFSC-Europe Climbing European Cup 2023,Bologna,ITA,2023-09-02,2023-09-03,https://ifsc.results.info//api/v1/events/1336
2023,1345,International Climbing Series - Triglav The Rock - Ljubljana (SLO) 2023,,,Ljubljana,SLO,2023-09-02,2023-09-02,https://ifsc.results.info//api/v1/events/1345
2023,1302,IFSC World Cup Koper 2023,90,IFSC Climbing World Cup 2023,Koper,SLO,2023-09-08,2023-09-09,https://ifsc.results.info//api/v1/events/1302
2023,1343,"IFSC Asian Cup Hong Kong, China 2023",,,Hong Kong,HKG,2023-09-09,2023-09-10,https://ifsc.results.info//api/v1/events/1343
2023,1330,IFSC Europe - Youth Championship - Helsinki (FIN) 2023,91,IFSC-Europe Climbing European Youth Cup 2023,Helsinki,FIN,2023-09-15,2023-09-16,https://ifsc.results.info//api/v1/events/1330
2023,1309,IFSC European Qualifier Rome 2023,,,Rome,ITA,2023-09-15,2023-09-15,https://ifsc.results.info//api/v1/events/1309
2023,1303,IFSC World Cup Wujiang 2023,90,IFSC Climbing World Cup 2023,Wujiang,CHN,2023-09-22,2023-09-24,https://ifsc.results.info//api/v1/events/1303
2023,1306,Asian Games Hangzhou 2022,,,Hangzhou,CHN,2023-09-23,2023-10-08,https://ifsc.results.info//api/v1/events/1306
2023,1334,IFSC Europe - Continental Youth Cup (S) - Hamburg (GER) 2023,91,IFSC-Europe Climbing European Youth Cup 2023,Hamburg,GER,2023-09-24,2023-09-24,https://ifsc.results.info//api/v1/events/1334
2023,1350,International Climbing Series - El-Capp Fest (B) - La Rochelle (FRA) 2023,,,La Rochelle,FRA,2023-09-29,2023-09-30,https://ifsc.results.info//api/v1/events/1350
2023,1349,"IFSC Asia - Continental Youth Championships (B, S, L, B&L) - Chongqing (CHN) 2023",,,Chongqing,CHN,2023-10-18,2023-10-22,https://ifsc.results.info//api/v1/events/1349
2023,1307,Pan American Games Santiago 2023,,,Santiago,CHI,2023-10-20,2023-10-25,https://ifsc.results.info//api/v1/events/1307
2023,1308,IFSC European Qualifier Laval 2023,,,Laval,FRA,2023-10-26,2023-10-29,https://ifsc.results.info//api/v1/events/1308
2023,1310,IFSC Asian Qualifier Jakarta 2023,,,Jakarta,INA,2023-11-09,2023-11-12,https://ifsc.results.info//api/v1/events/1310
2023,1380,International Climbing Series - The Belt and Road (S) - Ningbo (CHN) 2023,,,Ningbo,CHN,2023-11-16,2023-11-16,https://ifsc.results.info//api/v1/events/1380
2023,1351,NEOM IFSC Masters 2023,,,Neom Beach Games Mountain Village,KSA,2023-11-22,2023-11-24,https://ifsc.results.info//api/v1/events/1351
2023,1311,IFSC Oceania Qualifier Melbourne 2023,,,Melbourne,AUS,2023-11-24,2023-11-26,https://ifsc.results.info//api/v1/events/1311
2023,1346,IFSC South American Cup Curitiba 2023,,,Curitiba,BRA,2023-12-01,2023-12-03,https://ifsc.results.info//api/v1/events/1346
2023,1312,IFSC African Qualifier Pretoria 2023,,,Pretoria,RSA,2023-12-07,2023-12-09,https://ifsc.results.info//api/v1/events/1312
2023,1382,"IFSC Asia - Asian K Championships (B, L, S) - Jamshedpur (IND) 2023",,,Jamshedpur,IND,2023-12-08,2023-12-10,https://ifsc.results.info//api/v1/events/1382
2023,1344,IFSC Asian Cup Riyadh 2023,,,Riyadh,KSA,2023-12-12,2023-12-16,https://ifsc.results.info//api/v1/events/1344
2023,1347,IFSC South American Cup Mar del Plata 2023,,,Mar del Plata,ARG,2023-12-15,2023-12-17,https://ifsc.results.info//api/v1/events/1347
2024,1389,Studio Bloc Masters 2024,,,Pfungstadt,GER,2024-03-09,2024-03-10,https://ifsc.results.info//api/v1/events/1389
2024,1376,IFSC European Cup Lublin 2024,,,Lublin,POL,2024-03-16,2024-03-16,https://ifsc.results.info//api/v1/events/1376
2024,1363,IFSC Youth European Cup Lublin 2024,95,IFSC-Europe Climbing European Youth Cup 2024,Lublin,POL,2024-03-17,2024-03-17,https://ifsc.results.info//api/v1/events/1363
2024,1352,Delfts Bleau International Youth Open 2024,,,Delft,NED,2024-03-23,2024-03-24,https://ifsc.results.info//api/v1/events/1352
2024,1377,IFSC Youth European Cup Curno 2024,95,IFSC-Europe Climbing European Youth Cup 2024,Curno,ITA,2024-04-05,2024-04-07,https://ifsc.results.info//api/v1/events/1377
2024,1353,IFSC World Cup Keqiao 2024,94,IFSC Climbing World Cup 2024,Keqiao,CHN,2024-04-08,2024-04-10,https://ifsc.results.info//api/v1/events/1353
2024,1354,IFSC World Cup Wujiang 2024,94,IFSC Climbing World Cup 2024,Wujiang,CHN,2024-04-12,2024-04-14,https://ifsc.results.info//api/v1/events/1354
2024,1365,IFSC Youth European Cup Soure 2024,95,IFSC-Europe Climbing European Youth Cup 2024,Soure,POR,2024-04-20,2024-04-21,https://ifsc.results.info//api/v1/events/1365
2024,1366,IFSC European Cup Klagenfurt 2024,,,Klagenfurt,AUT,2024-04-26,2024-04-27,https://ifsc.results.info//api/v1/events/1366
2024,1367,IFSC Youth European Cup Graz 2024,95,IFSC-Europe Climbing European Youth Cup 2024,Graz,AUT,2024-05-03,2024-05-05,https://ifsc.results.info//api/v1/events/1367
2024,1355,IFSC World Cup Salt Lake City 2024,94,IFSC Climbing World Cup 2024,Salt Lake CIty,USA,2024-05-03,2024-05-05,https://ifsc.results.info//api/v1/events/1355
2024,1388,IFSC Paraclimbing World Cup Salt Lake City 2024,,,Salt Lake City,USA,2024-05-07,2024-05-08,https://ifsc.results.info//api/v1/events/1388
2024,1384,Olympic Qualifier Series Shanghai 2024,,,Shanghai,CHN,2024-05-16,2024-05-19,https://ifsc.results.info//api/v1/events/1384
