ranking_category_id,ranking_category,dcat_name,discipline_kind,ranking_name,ranking_id,ranking_from,ranking_to,continental_council_ranking_url,athlete_id,athlete_name,firstname,lastname,federation_id,country,athlete_rank,athlete_score,photo_url,event_id,event_discipline_id,event_discipline_kind,event_rank,event_name,event_start_date,event_end_date,field_factor,gained_pts,original_pts,included
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,13626,YAO Jinwei,Jinwei,YAO,37,CHN,31,157.5,,1454,1771,lead,48,IFSC World Cup Comunidad de Madrid 2025,2025-07-17T22:00:00.000Z,2025-07-19T21:59:00.000Z,1.0,9.0,9.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,13626,YAO Jinwei,Jinwei,YAO,37,CHN,31,157.5,,1414,1727,lead,55,IFSC World Cup Chamonix 2025,2025-07-10T22:00:00.000Z,2025-07-13T21:59:00.000Z,1.0,6.0,6.0,False
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,13289,STIPEK Jan,Jan,STIPEK,17,CZE,32,155.5,,1427,1743,lead,4,IFSC European Cup Campitello di Fassa 2025,2025-06-20T22:00:00.000Z,2025-06-22T21:59:00.000Z,0.1375,59,59,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,13289,STIPEK Jan,Jan,STIPEK,17,CZE,32,155.5,,1449,1766,lead,4,IFSC European Cup Toulouse-Tournefeuille 2025,2025-10-30T23:00:00.000Z,2025-11-01T22:59:00.000Z,0.1375,59,59,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,13289,STIPEK Jan,Jan,STIPEK,17,CZE,32,155.5,,1454,1771,lead,34,IFSC World Cup Comunidad de Madrid 2025,2025-07-17T22:00:00.000Z,2025-07-19T21:59:00.000Z,1.0,30.0,30.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,13289,STIPEK Jan,Jan,STIPEK,17,CZE,32,155.5,,1417,1731,lead,41,IFSC World Championships Seoul 2025,2025-09-20T15:00:00.000Z,2025-09-28T14:59:00.000Z,2.0,28.0,28.0,False
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,13289,STIPEK Jan,Jan,STIPEK,17,CZE,32,155.5,,1412,1725,lead,35,IFSC World Cup Innsbruck 2025,2025-06-24T22:00:00.000Z,2025-06-29T21:59:00.000Z,1.0,27.0,27.0,False
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,13289,STIPEK Jan,Jan,STIPEK,17,CZE,32,155.5,,1416,1730,lead,43,IFSC World Cup Koper 2025,2025-09-04T22:00:00.000Z,2025-09-06T21:59:00.000Z,1.0,12.0,12.0,False
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,13289,STIPEK Jan,Jan,STIPEK,17,CZE,32,155.5,,1410,1722,boulder,49,IFSC World Cup Prague 2025,2025-06-05T22:00:00.000Z,2025-06-08T21:59:00.000Z,1.0,7.5,7.5,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,13289,STIPEK Jan,Jan,STIPEK,17,CZE,32,155.5,,1414,1727,lead,56,IFSC World Cup Chamonix 2025,2025-07-10T22:00:00.000Z,2025-07-13T21:59:00.000Z,1.0,6.0,6.0,False
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,11500,KIROV Slav,Slav,KIROV,26,BUL,33,135.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/f68lnnusk8af6uyw5dbjzcdcvd39,1417,1733,boulder,30,IFSC World Championships Seoul 2025,2025-09-20T15:00:00.000Z,2025-09-28T14:59:00.000Z,2.0,90.0,90.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,11500,KIROV Slav,Slav,KIROV,26,BUL,33,135.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/f68lnnusk8af6uyw5dbjzcdcvd39,1417,1731,lead,44,IFSC World Championships Seoul 2025,2025-09-20T15:00:00.000Z,2025-09-28T14:59:00.000Z,2.0,22.0,22.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,11500,KIROV Slav,Slav,KIROV,26,BUL,33,135.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/f68lnnusk8af6uyw5dbjzcdcvd39,1409,1721,boulder,43,IFSC World Cup Salt Lake City 2025,2025-05-23T06:00:00.000Z,2025-05-26T05:59:00.000Z,1.0,11.5,11.5,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,11500,KIROV Slav,Slav,KIROV,26,BUL,33,135.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/f68lnnusk8af6uyw5dbjzcdcvd39,1412,1724,boulder,45,IFSC World Cup Innsbruck 2025,2025-06-24T22:00:00.000Z,2025-06-29T21:59:00.000Z,1.0,10.5,10.5,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,11500,KIROV Slav,Slav,KIROV,26,BUL,33,135.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/f68lnnusk8af6uyw5dbjzcdcvd39,1410,1722,boulder,45,IFSC World Cup Prague 2025,2025-06-05T22:00:00.000Z,2025-06-08T21:59:00.000Z,1.0,10.5,10.5,False
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,11500,KIROV Slav,Slav,KIROV,26,BUL,33,135.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/f68lnnusk8af6uyw5dbjzcdcvd39,1411,1723,boulder,49,IFSC World Cup Bern 2025,2025-06-12T22:00:00.000Z,2025-06-15T21:59:00.000Z,1.0,8.0,8.0,False
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,11500,KIROV Slav,Slav,KIROV,26,BUL,33,135.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/f68lnnusk8af6uyw5dbjzcdcvd39,1412,1725,lead,75,IFSC World Cup Innsbruck 2025,2025-06-24T22:00:00.000Z,2025-06-29T21:59:00.000Z,1.0,1.0,1.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,3916,VARGAS Benjamin,Benjamin,VARGAS,58,CHI,34,109.83,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/kil9vu27sdmk89lhx3wwt6p3rjyb,1465,1785,lead,3,IFSC Pan American Cup Armenia 2025,2025-11-22T05:00:00.000Z,2025-11-28T04:59:00.000Z,0.125,69,69,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,3916,VARGAS Benjamin,Benjamin,VARGAS,58,CHI,34,109.83,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/kil9vu27sdmk89lhx3wwt6p3rjyb,1409,1721,boulder,39,IFSC World Cup Salt Lake City 2025,2025-05-23T06:00:00.000Z,2025-05-26T05:59:00.000Z,1.0,15.33,15.33,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,3916,VARGAS Benjamin,Benjamin,VARGAS,58,CHI,34,109.83,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/kil9vu27sdmk89lhx3wwt6p3rjyb,1408,1720,boulder,42,IFSC World Cup Curitiba 2025,2025-05-16T03:00:00.000Z,2025-05-19T02:59:00.000Z,1.0,13.0,13.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,3916,VARGAS Benjamin,Benjamin,VARGAS,58,CHI,34,109.83,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/kil9vu27sdmk89lhx3wwt6p3rjyb,1411,1723,boulder,45,IFSC World Cup Bern 2025,2025-06-12T22:00:00.000Z,2025-06-15T21:59:00.000Z,1.0,10.5,10.5,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,3916,VARGAS Benjamin,Benjamin,VARGAS,58,CHI,34,109.83,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/kil9vu27sdmk89lhx3wwt6p3rjyb,1410,1722,boulder,70,IFSC World Cup Prague 2025,2025-06-05T22:00:00.000Z,2025-06-08T21:59:00.000Z,1.0,2.0,2.0,False
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,3916,VARGAS Benjamin,Benjamin,VARGAS,58,CHI,34,109.83,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/kil9vu27sdmk89lhx3wwt6p3rjyb,1412,1725,lead,78,IFSC World Cup Innsbruck 2025,2025-06-24T22:00:00.000Z,2025-06-29T21:59:00.000Z,1.0,1.0,1.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,3916,VARGAS Benjamin,Benjamin,VARGAS,58,CHI,34,109.83,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/kil9vu27sdmk89lhx3wwt6p3rjyb,1414,1727,lead,77,IFSC World Cup Chamonix 2025,2025-07-10T22:00:00.000Z,2025-07-13T21:59:00.000Z,1.0,1.0,1.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,3916,VARGAS Benjamin,Benjamin,VARGAS,58,CHI,34,109.83,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/kil9vu27sdmk89lhx3wwt6p3rjyb,1465,1787,boulder,15,IFSC Pan American Cup Armenia 2025,2025-11-22T05:00:00.000Z,2025-11-28T04:59:00.000Z,0.125,0,0,False
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,3141,HO FOGANHOLO Felipe,Felipe,HO FOGANHOLO,40,BRA,35,90.83,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/l0a2nwgvsneghx6400zs06xmv6md,1408,1720,boulder,26,IFSC World Cup Curitiba 2025,2025-05-16T03:00:00.000Z,2025-05-19T02:59:00.000Z,1.0,73.33,73.33,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,3141,HO FOGANHOLO Felipe,Felipe,HO FOGANHOLO,40,BRA,35,90.83,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/l0a2nwgvsneghx6400zs06xmv6md,1412,1725,lead,47,IFSC World Cup Innsbruck 2025,2025-06-24T22:00:00.000Z,2025-06-29T21:59:00.000Z,1.0,9.0,9.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,3141,HO FOGANHOLO Felipe,Felipe,HO FOGANHOLO,40,BRA,35,90.83,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/l0a2nwgvsneghx6400zs06xmv6md,1454,1771,lead,56,IFSC World Cup Comunidad de Madrid 2025,2025-07-17T22:00:00.000Z,2025-07-19T21:59:00.000Z,1.0,6.0,6.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,3141,HO FOGANHOLO Felipe,Felipe,HO FOGANHOLO,40,BRA,35,90.83,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/l0a2nwgvsneghx6400zs06xmv6md,1414,1727,lead,68,IFSC World Cup Chamonix 2025,2025-07-10T22:00:00.000Z,2025-07-13T21:59:00.000Z,1.0,2.5,2.5,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,3141,HO FOGANHOLO Felipe,Felipe,HO FOGANHOLO,40,BRA,35,90.83,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/l0a2nwgvsneghx6400zs06xmv6md,1465,1785,lead,12,IFSC Pan American Cup Armenia 2025,2025-11-22T05:00:00.000Z,2025-11-28T04:59:00.000Z,0.125,0,0,False
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,2493,Harrison Campbell,Campbell,HARRISON,28,AUS,36,84.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/77mv38rofnnxqb2vrl8suu3yon7a,1523,1870,boulder,3,World Climbing Oceania Series New South Wales 2026,2026-02-27T13:00:00.000Z,2026-03-01T12:59:00.000Z,0.1125,63,63,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,2493,Harrison Campbell,Campbell,HARRISON,28,AUS,36,84.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/77mv38rofnnxqb2vrl8suu3yon7a,1417,1731,lead,55,IFSC World Championships Seoul 2025,2025-09-20T15:00:00.000Z,2025-09-28T14:59:00.000Z,2.0,12.0,12.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,2493,Harrison Campbell,Campbell,HARRISON,28,AUS,36,84.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/77mv38rofnnxqb2vrl8suu3yon7a,1416,1730,lead,48,IFSC World Cup Koper 2025,2025-09-04T22:00:00.000Z,2025-09-06T21:59:00.000Z,1.0,9.0,9.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,12074,FOROUGHIAN Radin,Radin,FOROUGHIAN,49,IRI,37,78.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/2clen0vlif2k752abqoio0nieq0a,1417,1733,boulder,37,IFSC World Championships Seoul 2025,2025-09-20T15:00:00.000Z,2025-09-28T14:59:00.000Z,2.0,36.0,36.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,12074,FOROUGHIAN Radin,Radin,FOROUGHIAN,49,IRI,37,78.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/2clen0vlif2k752abqoio0nieq0a,1469,1794,lead,7,IFSC Asian Cup Almaty 2025,2025-08-28T19:00:00.000Z,2025-08-31T18:59:00.000Z,0.15,28,28,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,12074,FOROUGHIAN Radin,Radin,FOROUGHIAN,49,IRI,37,78.0,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/2clen0vlif2k752abqoio0nieq0a,1417,1731,lead,53,IFSC World Championships Seoul 2025,2025-09-20T15:00:00.000Z,2025-09-28T14:59:00.000Z,2.0,14.0,14.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,12237,BUTTERWORTH Samuel,Samuel,BUTTERWORTH,11,GBR,38,66.33,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/yvzxt8czeh58fbvhh7xac9mujyz3,1416,1730,lead,37,IFSC World Cup Koper 2025,2025-09-04T22:00:00.000Z,2025-09-06T21:59:00.000Z,1.0,19.0,19.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,12237,BUTTERWORTH Samuel,Samuel,BUTTERWORTH,11,GBR,38,66.33,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/yvzxt8czeh58fbvhh7xac9mujyz3,1409,1721,boulder,42,IFSC World Cup Salt Lake City 2025,2025-05-23T06:00:00.000Z,2025-05-26T05:59:00.000Z,1.0,13.0,13.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,12237,BUTTERWORTH Samuel,Samuel,BUTTERWORTH,11,GBR,38,66.33,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/yvzxt8czeh58fbvhh7xac9mujyz3,1412,1725,lead,43,IFSC World Cup Innsbruck 2025,2025-06-24T22:00:00.000Z,2025-06-29T21:59:00.000Z,1.0,12.0,12.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,12237,BUTTERWORTH Samuel,Samuel,BUTTERWORTH,11,GBR,38,66.33,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/yvzxt8czeh58fbvhh7xac9mujyz3,1411,1723,boulder,49,IFSC World Cup Bern 2025,2025-06-12T22:00:00.000Z,2025-06-15T21:59:00.000Z,1.0,8.0,8.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,12237,BUTTERWORTH Samuel,Samuel,BUTTERWORTH,11,GBR,38,66.33,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/yvzxt8czeh58fbvhh7xac9mujyz3,1414,1727,lead,50,IFSC World Cup Chamonix 2025,2025-07-10T22:00:00.000Z,2025-07-13T21:59:00.000Z,1.0,8.0,8.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,12237,BUTTERWORTH Samuel,Samuel,BUTTERWORTH,11,GBR,38,66.33,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/yvzxt8czeh58fbvhh7xac9mujyz3,1454,1771,lead,50,IFSC World Cup Comunidad de Madrid 2025,2025-07-17T22:00:00.000Z,2025-07-19T21:59:00.000Z,1.0,8.0,8.0,False
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,12237,BUTTERWORTH Samuel,Samuel,BUTTERWORTH,11,GBR,38,66.33,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/yvzxt8czeh58fbvhh7xac9mujyz3,1410,1722,boulder,53,IFSC World Cup Prague 2025,2025-06-05T22:00:00.000Z,2025-06-08T21:59:00.000Z,1.0,6.33,6.33,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,1646,MCNAMEE Guy,Guy,MCNAMEE,19,CAN,39,59.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/iqml83qvurdsh9g9mfnulm972v6i,1465,1785,lead,5,IFSC Pan American Cup Armenia 2025,2025-11-22T05:00:00.000Z,2025-11-28T04:59:00.000Z,0.125,41,41,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,1646,MCNAMEE Guy,Guy,MCNAMEE,19,CAN,39,59.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/iqml83qvurdsh9g9mfnulm972v6i,1408,1720,boulder,46,IFSC World Cup Curitiba 2025,2025-05-16T03:00:00.000Z,2025-05-19T02:59:00.000Z,1.0,9.5,9.5,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,1646,MCNAMEE Guy,Guy,MCNAMEE,19,CAN,39,59.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/iqml83qvurdsh9g9mfnulm972v6i,1465,1787,boulder,10,IFSC Pan American Cup Armenia 2025,2025-11-22T05:00:00.000Z,2025-11-28T04:59:00.000Z,0.125,5,5,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,1646,MCNAMEE Guy,Guy,MCNAMEE,19,CAN,39,59.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/iqml83qvurdsh9g9mfnulm972v6i,1417,1733,boulder,73,IFSC World Championships Seoul 2025,2025-09-20T15:00:00.000Z,2025-09-28T14:59:00.000Z,2.0,4.0,4.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,11859,KIM Dohyeon,Dohyeon,KIM,21,KOR,39,59.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/jemul2yadwp34owiw8tsqm8b2hgq,1515,1855,lead,18,World Climbing Asia Championship Meishan 2026,2026-04-07T16:00:00.000Z,2026-04-12T15:59:00.000Z,0.275,17,17,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,11859,KIM Dohyeon,Dohyeon,KIM,21,KOR,39,59.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/jemul2yadwp34owiw8tsqm8b2hgq,1417,1731,lead,50,IFSC World Championships Seoul 2025,2025-09-20T15:00:00.000Z,2025-09-28T14:59:00.000Z,2.0,16.0,16.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,11859,KIM Dohyeon,Dohyeon,KIM,21,KOR,39,59.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/jemul2yadwp34owiw8tsqm8b2hgq,1515,1857,boulder,20,World Climbing Asia Championship Meishan 2026,2026-04-07T16:00:00.000Z,2026-04-12T15:59:00.000Z,0.275,12,12,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,11859,KIM Dohyeon,Dohyeon,KIM,21,KOR,39,59.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/jemul2yadwp34owiw8tsqm8b2hgq,1414,1727,lead,48,IFSC World Cup Chamonix 2025,2025-07-10T22:00:00.000Z,2025-07-13T21:59:00.000Z,1.0,8.5,8.5,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,11859,KIM Dohyeon,Dohyeon,KIM,21,KOR,39,59.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/jemul2yadwp34owiw8tsqm8b2hgq,1412,1725,lead,49,IFSC World Cup Innsbruck 2025,2025-06-24T22:00:00.000Z,2025-06-29T21:59:00.000Z,1.0,8.0,8.0,False
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,11859,KIM Dohyeon,Dohyeon,KIM,21,KOR,39,59.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/jemul2yadwp34owiw8tsqm8b2hgq,1524,1871,boulder,55,World Climbing Series Keqiao 2026,2026-04-30T16:00:00.000Z,2026-05-03T15:59:00.000Z,1.0,6.0,6.0,True
617,BOULDER&LEAD Men,BOULDER&LEAD Men,boulder&lead,CUWR v4,5,2025-05-08T00:00:00.000Z,2026-05-07T00:00:00.000Z,/api/v1/cuwr/617/continental_councils,11859,KIM Dohyeon,Dohyeon,KIM,21,KOR,39,59.5,https://d1n1qj9geboqnb.cloudfront.net/ifsc/public/jemul2yadwp34owiw8tsqm8b2hgq,1454,1771,lead,58,IFSC World Cup Comunidad de Madrid 2025,2025-07-17T22:00:00.000Z,2025-07-19T21:59:00.000Z,1.0,5.0,5.0,False
